1,15165,-6.809110,0.742203,6.823474
2,15215,-6.825869,0.746991,6.840234
3,15265,-6.847417,0.754174,6.876147
4,15315,-6.797139,0.794875,6.885723
5,15365,-6.837840,0.770933,6.916848
6,15415,-6.825869,0.749386,6.833051
7,15465,-6.821081,0.758962,6.818686
8,15515,-6.816293,0.732626,6.864176
9,15565,-6.847417,0.787693,6.852205
10,15615,-6.876148,0.787693,6.830657
11,15665,-6.804322,0.758962,6.876147
12,15715,-6.845023,0.763751,6.883329
13,15765,-6.777985,0.763751,6.864176
14,15815,-6.840235,0.723049,6.833051
15,15865,-6.818687,0.847548,6.852205
16,15915,-6.840235,0.732626,6.835445
17,15965,-6.789956,0.725444,6.737283
18,16015,-6.821081,0.751780,6.799532
19,16065,-6.833052,0.775722,6.847416
20,16115,-6.928820,0.837971,7.129932
21,16165,-6.792351,0.735020,6.775590
22,16215,-6.866571,0.782904,6.845022
23,16265,-6.794745,0.737415,6.754042
24,16315,-6.818687,0.758962,6.866570
25,16365,-6.854600,0.725444,6.828263
26,16415,-6.852206,0.766145,6.825868
27,16465,-6.823475,0.746991,6.847416
28,16515,-6.768409,0.778116,6.821080
29,16565,-6.847417,0.766145,6.878541
30,16615,-6.804322,0.732626,6.892906
31,16665,-6.818687,0.737415,6.780379
32,16715,-6.837840,0.756568,6.856993
33,16765,-6.852206,0.768539,6.842628
34,16815,-6.801927,0.737415,6.816292
35,16865,-6.809110,0.727838,6.845022
36,16915,-6.830658,0.790087,6.794744
37,16965,-6.804322,0.775722,6.813897
38,17015,-6.835446,0.730232,6.770802
39,17065,-6.833052,0.744597,6.818686
40,17115,-6.833052,0.770933,6.782773
41,17165,-6.828264,0.754174,6.878541
42,17215,-6.816293,0.746991,6.792350
43,17265,-6.773197,0.768539,6.751648
44,17315,-6.856994,0.746991,6.895300
45,17365,-6.806716,0.742203,6.818686
46,17415,-6.828264,0.761357,6.801926
47,17465,-6.797139,0.787693,6.866570
48,17515,-6.804322,0.746991,6.794744
49,17565,-6.809110,0.715867,6.871358
50,17615,-6.823475,0.766145,6.823474
51,17665,-6.821081,0.758962,6.813897
52,17715,-6.840235,0.742203,6.835445
53,17765,-6.766014,0.754174,6.847416
54,17815,-6.825869,0.780510,6.809109
55,17865,-6.801927,0.744597,6.861781
56,17915,-6.315904,0.476447,6.205770
57,17965,-6.734890,0.799664,6.821080
58,18015,-6.799533,0.768539,6.885723
59,18065,-6.821081,0.768539,6.864176
60,18115,-6.809110,0.735020,6.854599
61,18165,-6.823475,0.802058,6.845022
62,18215,-6.804322,0.742203,6.818686
63,18265,-6.797139,0.766145,6.785167
64,18315,-6.823475,0.770933,6.866570
65,18365,-6.787562,0.744597,6.801926
66,18415,-6.842629,0.715867,6.773196
67,18465,-6.804322,0.749386,6.842628
68,18515,-6.845023,0.708684,6.823474
69,18565,-6.782774,0.768539,6.890512
70,18615,-6.811504,0.749386,6.806715
71,18665,-6.816293,0.804452,6.830657
72,18715,-6.785168,0.782904,6.936002
73,18765,-6.840235,0.730232,6.787561
74,18815,-6.797139,0.751780,6.864176
75,18865,-6.811504,0.732626,6.804321
76,18915,-6.825869,0.718261,6.830657
77,18965,-6.809110,0.746991,6.825868
78,19015,-6.840235,0.754174,6.777984
79,19065,-6.818687,0.787693,6.785167
80,19115,-6.816293,0.778116,6.833051
81,19165,-6.823475,0.802058,6.866570
82,19215,-6.811504,0.756568,6.856993
83,19265,-6.845023,0.744597,6.845022
84,19315,-6.847417,0.758962,6.868964
85,19365,-6.852206,0.751780,6.840234
86,19415,-6.816293,0.785299,6.856993
87,19465,-6.797139,0.742203,6.835445
88,19515,-6.823475,0.727838,6.880935
89,19565,-6.804322,0.718261,6.813897
90,19615,-6.792351,0.799664,6.871358
91,19665,-6.845023,0.790087,6.792350
92,19715,-6.804322,0.758962,6.890512
93,19765,-6.813898,0.725444,6.833051
94,19815,-6.816293,0.746991,6.837839
95,19865,-6.794745,0.782904,6.864176
96,19915,-6.845023,0.770933,6.849810
97,19965,-6.797139,0.746991,6.845022
98,20015,-6.837840,0.761357,6.847416
99,20065,-6.828264,0.749386,6.856993
100,20115,-6.830658,0.799664,6.861781
101,20165,-6.830658,0.766145,6.878541
102,20215,-6.847417,0.806846,6.845022
103,20265,-6.794745,0.754174,6.885723
104,20315,-6.773197,0.758962,6.856993
105,20365,-6.821081,0.799664,6.833051
106,20415,-6.804322,0.775722,6.861781
107,20465,-6.785168,0.778116,6.821080
108,20515,-6.823475,0.768539,6.756437
109,20565,-6.816293,0.735020,6.849810
110,20615,-6.806716,0.761357,6.840234
111,20665,-6.792351,0.792481,6.797138
112,20715,-6.792351,0.746991,6.787561
113,20765,-6.794745,0.754174,6.837839
114,20815,-6.816293,0.770933,6.809109
115,20865,-6.811504,0.744597,6.914454
116,20915,-6.849811,0.785299,6.912060
117,20965,-6.801927,0.725444,6.854599
118,21015,-6.789956,0.775722,6.801926
119,21065,-6.825869,0.821212,6.871358
120,21115,-6.830658,0.749386,6.837839
121,21165,-6.811504,0.746991,6.818686
122,21215,-6.801927,0.742203,6.821080
123,21265,-6.777985,0.761357,6.845022
124,21315,-6.821081,0.708684,6.842628
125,21365,-6.797139,0.742203,6.873752
126,21415,-6.787562,0.754174,6.835445
