1,4216,0.059855,-9.804256,0.098162
2,4266,0.038307,-9.777920,0.093373
3,4316,0.045489,-9.792285,0.117315
4,4366,0.098162,-9.818622,0.086191
5,4416,0.090979,-9.777920,0.083797
6,4466,0.055066,-9.832987,0.153228
7,4516,0.062249,-9.816227,0.160411
8,4566,0.079008,-9.780314,0.105344
9,4616,0.074220,-9.811439,0.138863
10,4666,0.002394,-9.756372,0.134075
11,4716,0.045489,-9.768343,0.129286
12,4766,0.090979,-9.780314,0.169988
13,4816,0.062249,-9.758766,0.122104
14,4866,0.076614,-9.782708,0.107739
15,4916,0.088585,-9.801862,0.196324
16,4966,0.083797,-9.777920,0.155623
17,5016,0.055066,-9.828198,0.143652
18,5066,0.064643,-9.797074,0.117315
19,5116,0.055066,-9.806650,0.193930
20,5166,0.009576,-9.789891,0.131681
21,5216,0.076614,-9.775526,0.076614
22,5266,0.055066,-9.828198,0.095768
23,5316,0.081402,-9.787497,0.146046
24,5366,0.043095,-9.821016,0.143652
25,5416,0.043095,-9.794679,0.155623
26,5466,0.023942,-9.794679,0.100556
27,5516,0.057460,-9.789891,0.074220
28,5566,0.093373,-9.763555,0.146046
29,5616,0.081402,-9.832987,0.160411
30,5666,0.071826,-9.782708,0.122104
31,5716,0.062249,-9.777920,0.155623
32,5766,0.045489,-9.818622,0.138863
33,5816,0.086191,-9.789891,0.138863
34,5866,0.081402,-9.797074,0.179565
35,5916,0.069431,-9.732430,0.174776
36,5966,0.086191,-9.785103,0.129286
37,6016,0.083797,-9.753978,0.134075
38,6066,0.076614,-9.799468,0.119710
39,6116,0.081402,-9.780314,0.129286
40,6166,0.069431,-9.801862,0.158017
41,6216,0.069431,-9.818622,0.203507
42,6266,0.059855,-9.782708,0.136469
43,6316,0.035913,-9.773132,0.086191
44,6366,0.086191,-9.794679,0.114921
45,6416,0.067037,-9.809045,0.136469
46,6466,0.050278,-9.837775,0.067037
47,6516,0.059855,-9.811439,0.148440
48,6566,0.033518,-9.761161,0.138863
49,6616,0.098162,-9.821016,0.143652
50,6666,0.057460,-9.799468,0.150834
51,6716,0.064643,-9.777920,0.129286
52,6766,0.050278,-9.794679,0.110133
53,6816,0.074220,-9.825804,0.134075
54,6866,0.038307,-9.806650,0.100556
55,6916,0.081402,-9.785103,0.177170
56,6966,0.055066,-9.799468,0.095768
57,7016,0.074220,-9.797074,0.119710
58,7066,0.074220,-9.823410,0.079008
59,7116,0.045489,-9.751584,0.062249
60,7166,0.050278,-9.775526,0.129286
61,7216,0.079008,-9.768343,0.153228
62,7266,0.059855,-9.780314,0.229843
63,7316,0.079008,-9.780314,0.107739
64,7366,0.088585,-9.773132,0.095768
65,7416,0.079008,-9.773132,0.114921
66,7466,0.088585,-9.756372,0.134075
67,7516,0.062249,-9.785103,0.134075
68,7566,0.045489,-9.782708,0.086191
69,7616,0.055066,-9.823410,0.079008
70,7666,0.059855,-9.794679,0.067037
71,7716,0.067037,-9.792285,0.114921
72,7766,0.033518,-9.780314,0.165199
73,7816,0.040701,-9.780314,0.117315
74,7866,0.083797,-9.801862,0.098162
75,7916,0.062249,-9.787497,0.105344
76,7966,0.079008,-9.821016,0.117315
77,8016,0.117315,-9.801862,0.193930
78,8066,0.098162,-9.787497,0.105344
79,8116,0.055066,-9.816227,0.045489
80,8166,0.031124,-9.775526,0.074220
81,8216,0.069431,-9.785103,0.083797
82,8266,0.067037,-9.821016,0.148440
83,8316,0.071826,-9.804256,0.172382
84,8366,0.064643,-9.787497,0.143652
85,8416,0.038307,-9.780314,0.062249
86,8466,0.088585,-9.801862,0.138863
87,8516,0.064643,-9.792285,0.150834
88,8566,0.074220,-9.780314,0.158017
89,8616,0.098162,-9.792285,0.131681
90,8666,0.081402,-9.801862,0.038307
91,8716,0.074220,-9.785103,0.112527
92,8766,0.074220,-9.806650,0.124498
93,8816,0.107739,-9.801862,0.150834
94,8866,0.083797,-9.765949,0.081402
95,8916,0.062249,-9.770737,0.210689
96,8966,0.035913,-9.794679,0.117315
97,9016,0.047884,-9.804256,0.119710
98,9066,0.071826,-9.823410,0.148440
99,9116,0.045489,-9.830593,0.126892
100,9166,0.004788,-9.816227,0.136469
101,9216,0.074220,-9.821016,0.090979
102,9266,0.047884,-9.775526,0.110133
103,9316,0.088585,-9.789891,0.153228
104,9366,0.050278,-9.799468,0.191536
